smiles,0,1
O=C(CCc1ccc2[nH]ccc2c1)NC1CCCN(CCF)C1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)NC1(CCF)CCC1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)Nc1cnn(CCF)c1,A0503a,A0229a
O=C(CCC1CCCCCC1)Nc1ccc2[nH]ccc2c1,A0503a,A0229a
O=C(CCN1CCOCC1)Nc1ccc2[nH]ccc2c1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)Nc1ccc2nonc2c1,A0503a,A0229a
CC(C)CC(=O)N1CCC(NC(=O)CCc2ccc3[nH]ccc3c2)C1,A0503a,A0229a
CCC(=O)NC1CCCC1NC(=O)Cc1ccc2[nH]ccc2c1,A0503a,A0229a
NC(=O)CCc1csc(NC(=O)Cc2ccc3[nH]ccc3c2)n1,A0503a,A0229a
NC(=O)Cc1ccc(NC(=O)CCc2ccc3[nH]ccc3c2)cc1,A0503a,A0229a
CC(=O)NC1CCC(NC(=O)CCc2ccc3[nH]ccc3c2)CC1,A0503a,A0229a
NC(=O)CC1(NC(=O)CCc2ccc3[nH]ccc3c2)CCC1,A0503a,A0229a
NC(=O)CN1CCC(NC(=O)CCc2ccc3[nH]ccc3c2)CC1,A0503a,A0229a
O=C(CCC1CCCN1)Nc1ccc2[nH]ccc2c1,A0503a,A0229a
CC1CCNC(=O)C1NC(=O)CCc1ccc2[nH]ccc2c1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)NC1CCCN(O)C1=O,A0503a,A0229a
O=C(CCc1ccc(-c2ccccc2)[nH]1)Nc1ccc2[nH]ccc2c1,A0503a,A0229a
